Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_JCP2022
broad,2022_11_28_Batch1,BR00135662,G08,BRD-K72167406-001-06-9
broad,2022_11_28_Batch1,BR00135662,G09,BRD-K67463151-001-02-9
broad,2022_11_28_Batch1,BR00135662,G10,BRD-K47827687-001-04-9
broad,2022_11_28_Batch1,BR00135662,G11,BRD-K53318339-001-27-9
broad,2022_11_28_Batch1,BR00135662,G12,BRD-K52756523-001-31-9
broad,2022_11_28_Batch1,BR00135662,G13,BRD-A97739905-001-29-9
broad,2022_11_28_Batch1,BR00135662,G14,BRD-K79315489-001-09-9
broad,2022_11_28_Batch1,BR00135662,G15,BRD-K85337334-004-03-9
broad,2022_11_28_Batch1,BR00135662,G16,BRD-K81130846-001-18-9
broad,2022_11_28_Batch1,BR00135662,G17,BRD-A10131665-001-03-8
broad,2022_11_28_Batch1,BR00135662,G18,BRD-K43106192-320-12-9
broad,2022_11_28_Batch1,BR00135662,G19,BRD-K94882685-003-10-0
broad,2022_11_28_Batch1,BR00135662,G20,BRD-K03319035-003-18-9
broad,2022_11_28_Batch1,BR00135662,G21,BRD-K24697665-001-02-2
broad,2022_11_28_Batch1,BR00135662,G22,BRD-A59303141-001-11-9
broad,2022_11_28_Batch1,BR00135662,G23,control
broad,2022_11_28_Batch1,BR00135662,G24,control
broad,2022_11_28_Batch1,BR00135662,H01,control
broad,2022_11_28_Batch1,BR00135662,H02,control
broad,2022_11_28_Batch1,BR00135662,H03,BRD-K34341643-001-02-9
broad,2022_11_28_Batch1,BR00135662,H04,BRD-K97428065-001-02-9
broad,2022_11_28_Batch1,BR00135662,H05,BRD-K99946902-001-09-9
broad,2022_11_28_Batch1,BR00135662,H06,BRD-K13112821-001-19-9
broad,2022_11_28_Batch1,BR00135662,H07,BRD-K44091963-001-04-9
broad,2022_11_28_Batch1,BR00135662,H08,BRD-K14965640-001-14-9
broad,2022_11_28_Batch1,BR00135662,H09,BRD-K47407372-001-19-9
broad,2022_11_28_Batch1,BR00135662,H10,BRD-K01826729-003-06-9
broad,2022_11_28_Batch1,BR00135662,H11,BRD-K47780086-001-10-9
broad,2022_11_28_Batch1,BR00135662,H12,BRD-K16444452-001-12-9
broad,2022_11_28_Batch1,BR00135662,H13,BRD-K47886988-001-24-9
broad,2022_11_28_Batch1,BR00135662,H14,BRD-K81644801-001-08-9
broad,2022_11_28_Batch1,BR00135662,H15,BRD-K39983086-001-08-9
broad,2022_11_28_Batch1,BR00135662,H16,BRD-K01825817-003-02-9
broad,2022_11_28_Batch1,BR00135662,H17,BRD-K72903603-001-27-9
broad,2022_11_28_Batch1,BR00135662,H18,BRD-K79254416-001-31-9
broad,2022_11_28_Batch1,BR00135662,H19,BRD-K19462402-003-25-9
broad,2022_11_28_Batch1,BR00135662,H20,BRD-K59670716-001-20-9
broad,2022_11_28_Batch1,BR00135662,H21,BRD-K44004064-001-08-9
broad,2022_11_28_Batch1,BR00135662,H22,BRD-K00004287-003-01-9
broad,2022_11_28_Batch1,BR00135662,H23,control
broad,2022_11_28_Batch1,BR00135662,H24,control
broad,2022_11_28_Batch1,BR00135662,I01,control
broad,2022_11_28_Batch1,BR00135662,I02,control
broad,2022_11_28_Batch1,BR00135662,I03,BRD-K05638300-001-02-0
broad,2022_11_28_Batch1,BR00135662,I04,BRD-K15380626-046-02-9
broad,2022_11_28_Batch1,BR00135662,I05,BRD-A01563671-001-03-9
broad,2022_11_28_Batch1,BR00135662,I06,BRD-K08177763-001-05-9
broad,2022_11_28_Batch1,BR00135662,I07,BRD-K34888156-001-12-9
broad,2022_11_28_Batch1,BR00135662,I08,BRD-K84253429-001-06-9
broad,2022_11_28_Batch1,BR00135662,I09,BRD-K10706131-046-06-9
broad,2022_11_28_Batch1,BR00135662,I10,BRD-K23414042-236-05-9
broad,2022_11_28_Batch1,BR00135662,I11,BRD-K45916615-066-04-9
broad,2022_11_28_Batch1,BR00135662,I12,BRD-K10852020-001-07-9
broad,2022_11_28_Batch1,BR00135662,I13,BRD-K82244583-001-02-9
broad,2022_11_28_Batch1,BR00135662,I14,BRD-K90885812-004-25-9
broad,2022_11_28_Batch1,BR00135662,I15,BRD-A84687895-001-05-9
broad,2022_11_28_Batch1,BR00135662,I16,BRD-K59866480-001-09-9
broad,2022_11_28_Batch1,BR00135662,I17,BRD-K37694030-003-12-7
broad,2022_11_28_Batch1,BR00135662,I18,BRD-K14127446-005-23-9
broad,2022_11_28_Batch1,BR00135662,I19,BRD-K28224173-001-03-9
broad,2022_11_28_Batch1,BR00135662,I20,BRD-K51956333-003-04-9
broad,2022_11_28_Batch1,BR00135662,I21,BRD-K92490248-001-06-6
broad,2022_11_28_Batch1,BR00135662,I22,BRD-K07712545-001-02-9
broad,2022_11_28_Batch1,BR00135662,I23,control
broad,2022_11_28_Batch1,BR00135662,I24,control
broad,2022_11_28_Batch1,BR00135662,J01,control
broad,2022_11_28_Batch1,BR00135662,J02,control
broad,2022_11_28_Batch1,BR00135662,J03,BRD-K98174813-001-26-9
broad,2022_11_28_Batch1,BR00135662,J04,BRD-A83937277-001-12-9
broad,2022_11_28_Batch1,BR00135662,J05,BRD-K95763993-001-20-9
broad,2022_11_28_Batch1,BR00135662,J06,BRD-K37249724-001-24-0
broad,2022_11_28_Batch1,BR00135662,J07,BRD-A90926615-001-03-9
broad,2022_11_28_Batch1,BR00135662,J08,BRD-K71799949-001-35-6
broad,2022_11_28_Batch1,BR00135662,J09,BRD-K90630139-003-06-9
broad,2022_11_28_Batch1,BR00135662,J10,BRD-A90799790-001-16-5
broad,2022_11_28_Batch1,BR00135662,J11,BRD-K07220430-001-20-9
broad,2022_11_28_Batch1,BR00135662,J12,BRD-K36927236-001-30-0
broad,2022_11_28_Batch1,BR00135662,J13,BRD-K40645748-003-17-9
broad,2022_11_28_Batch1,BR00135662,J14,BRD-K37991163-050-18-4
broad,2022_11_28_Batch1,BR00135662,J15,BRD-A88684804-001-05-9
broad,2022_11_28_Batch1,BR00135662,J16,BRD-K35559145-050-08-5
broad,2022_11_28_Batch1,BR00135662,J17,BRD-K96862998-001-17-9
broad,2022_11_28_Batch1,BR00135662,J18,BRD-A91444184-300-01-9
broad,2022_11_28_Batch1,BR00135662,J19,BRD-K60240222-001-02-9
broad,2022_11_28_Batch1,BR00135662,J20,BRD-A75838038-001-01-4
broad,2022_11_28_Batch1,BR00135662,J21,BRD-K48617017-003-14-9
broad,2022_11_28_Batch1,BR00135662,J22,BRD-K56614220-001-21-6
broad,2022_11_28_Batch1,BR00135662,J23,control
broad,2022_11_28_Batch1,BR00135662,J24,control
broad,2022_11_28_Batch1,BR00135662,K01,control
broad,2022_11_28_Batch1,BR00135662,K02,control
broad,2022_11_28_Batch1,BR00135662,K03,BRD-K66876909-001-11-8
broad,2022_11_28_Batch1,BR00135662,K04,BRD-K36524108-065-07-3
broad,2022_11_28_Batch1,BR00135662,K05,BRD-K21361524-001-04-9
broad,2022_11_28_Batch1,BR00135662,K06,BRD-K56810756-001-08-9
broad,2022_11_28_Batch1,BR00135662,K07,BRD-A42759514-001-23-9
broad,2022_11_28_Batch1,BR00135662,K08,BRD-A98990573-001-02-9
broad,2022_11_28_Batch1,BR00135662,K09,BRD-K78431006-001-21-9
broad,2022_11_28_Batch1,BR00135662,K10,BRD-K00003637-003-01-9
broad,2022_11_28_Batch1,BR00135662,K11,BRD-A94624445-236-19-9
broad,2022_11_28_Batch1,BR00135662,K12,BRD-K92611362-003-03-9
broad,2022_11_28_Batch1,BR00135662,K13,BRD-K00003616-001-01-9
broad,2022_11_28_Batch1,BR00135662,K14,BRD-K14993104-001-06-9
broad,2022_11_28_Batch1,BR00135662,K15,BRD-K00003607-003-01-9
broad,2022_11_28_Batch1,BR00135662,K16,BRD-K76600340-001-06-9
broad,2022_11_28_Batch1,BR00135662,K17,BRD-K73529671-001-05-9
broad,2022_11_28_Batch1,BR00135662,K18,BRD-K13249881-001-05-9
broad,2022_11_28_Batch1,BR00135662,K19,BRD-K93461745-003-26-9
broad,2022_11_28_Batch1,BR00135662,K20,BRD-K17518951-001-14-9
broad,2022_11_28_Batch1,BR00135662,K21,BRD-K62050508-001-01-0
broad,2022_11_28_Batch1,BR00135662,K22,BRD-K11399644-003-19-9
broad,2022_11_28_Batch1,BR00135662,K23,control
broad,2022_11_28_Batch1,BR00135662,K24,control
broad,2022_11_28_Batch1,BR00135662,L01,control
broad,2022_11_28_Batch1,BR00135662,L02,control
broad,2022_11_28_Batch1,BR00135662,L03,BRD-K21565985-003-24-9
broad,2022_11_28_Batch1,BR00135662,L04,BRD-K51143828-003-03-1
broad,2022_11_28_Batch1,BR00135662,L05,BRD-K94720315-001-11-9
broad,2022_11_28_Batch1,BR00135662,L06,BRD-K33623053-304-02-5
broad,2022_11_28_Batch1,BR00135662,L07,BRD-K01827286-340-05-9
broad,2022_11_28_Batch1,BR00135662,L08,BRD-M00027711-447-01-9
broad,2022_11_28_Batch1,BR00135662,L09,BRD-K75923785-003-03-9
broad,2022_11_28_Batch1,BR00135662,L10,BRD-K52523550-001-01-5
broad,2022_11_28_Batch1,BR00135662,L11,BRD-K83551379-001-03-9
broad,2022_11_28_Batch1,BR00135662,L12,BRD-A14577621-001-01-5
broad,2022_11_28_Batch1,BR00135662,L13,BRD-A28887267-001-20-9
broad,2022_11_28_Batch1,BR00135662,L14,BRD-A25619068-003-03-4
broad,2022_11_28_Batch1,BR00135662,L15,BRD-K82343404-003-06-9
broad,2022_11_28_Batch1,BR00135662,L16,BRD-A44971162-001-02-7
broad,2022_11_28_Batch1,BR00135662,L17,BRD-K62213621-001-03-9
broad,2022_11_28_Batch1,BR00135662,L18,BRD-A25988899-001-01-6
broad,2022_11_28_Batch1,BR00135662,L19,BRD-K89375097-300-09-9
broad,2022_11_28_Batch1,BR00135662,L20,BRD-K72533376-001-01-2
broad,2022_11_28_Batch1,BR00135662,L21,BRD-K77597856-003-03-9
broad,2022_11_28_Batch1,BR00135662,L22,BRD-A23124853-001-01-4
broad,2022_11_28_Batch1,BR00135662,L23,control
broad,2022_11_28_Batch1,BR00135662,L24,control
broad,2022_11_28_Batch1,BR00135662,M01,control
broad,2022_11_28_Batch1,BR00135662,M02,control
broad,2022_11_28_Batch1,BR00135662,M03,BRD-K74339692-001-01-9
broad,2022_11_28_Batch1,BR00135662,M04,BRD-K36474365-001-09-9
broad,2022_11_28_Batch1,BR00135662,M05,BRD-K83597974-003-23-9
broad,2022_11_28_Batch1,BR00135662,M06,BRD-K88052444-001-10-9
broad,2022_11_28_Batch1,BR00135662,M07,BRD-K79926543-001-09-9
broad,2022_11_28_Batch1,BR00135662,M08,BRD-A91448670-001-08-9
broad,2022_11_28_Batch1,BR00135662,M09,BRD-K01825125-066-05-9
broad,2022_11_28_Batch1,BR00135662,M10,BRD-K89210380-001-15-9
broad,2022_11_28_Batch1,BR00135662,M11,BRD-K99964838-001-15-9
broad,2022_11_28_Batch1,BR00135662,M12,BRD-K96282009-001-12-9
broad,2022_11_28_Batch1,BR00135662,M13,BRD-A97479839-001-14-9
broad,2022_11_28_Batch1,BR00135662,M14,BRD-K92844263-001-12-9
broad,2022_11_28_Batch1,BR00135662,M15,BRD-K96177243-002-04-9
broad,2022_11_28_Batch1,BR00135662,M16,BRD-K88308881-001-08-9
broad,2022_11_28_Batch1,BR00135662,M17,BRD-K46692793-004-02-9
broad,2022_11_28_Batch1,BR00135662,M18,BRD-K59632282-001-04-9
broad,2022_11_28_Batch1,BR00135662,M19,BRD-K45300898-015-05-9
broad,2022_11_28_Batch1,BR00135662,M20,BRD-A19958636-001-05-9
broad,2022_11_28_Batch1,BR00135662,M21,BRD-K36234266-001-10-6
broad,2022_11_28_Batch1,BR00135662,M22,BRD-K58010567-003-04-9
broad,2022_11_28_Batch1,BR00135662,M23,control
broad,2022_11_28_Batch1,BR00135662,M24,control
broad,2022_11_28_Batch1,BR00135662,N01,control
broad,2022_11_28_Batch1,BR00135662,N02,control
broad,2022_11_28_Batch1,BR00135662,N03,BRD-K91740057-001-21-9
broad,2022_11_28_Batch1,BR00135662,N04,BRD-K12994359-001-18-4
broad,2022_11_28_Batch1,BR00135662,N05,BRD-K29392254-236-05-9
broad,2022_11_28_Batch1,BR00135662,N06,BRD-A91008255-003-24-8
broad,2022_11_28_Batch1,BR00135662,N07,BRD-K93201765-236-02-9
broad,2022_11_28_Batch1,BR00135662,N08,BRD-A23970436-236-04-2
broad,2022_11_28_Batch1,BR00135662,N09,BRD-K29918010-003-05-9
broad,2022_11_28_Batch1,BR00135662,N10,BRD-K30577245-001-05-0
broad,2022_11_28_Batch1,BR00135662,N11,BRD-K73541271-001-04-9
broad,2022_11_28_Batch1,BR00135662,N12,BRD-K47318833-001-04-9
broad,2022_11_28_Batch1,BR00135662,N13,BRD-K66019333-096-03-9
broad,2022_11_28_Batch1,BR00135662,N14,BRD-K01826541-003-08-9
broad,2022_11_28_Batch1,BR00135662,N15,BRD-K68558722-001-05-9
broad,2022_11_28_Batch1,BR00135662,N16,BRD-K57886322-001-18-9
broad,2022_11_28_Batch1,BR00135662,N17,BRD-K45086103-001-17-9
broad,2022_11_28_Batch1,BR00135662,N18,BRD-K93779381-001-02-9
broad,2022_11_28_Batch1,BR00135662,N19,BRD-K13800121-001-03-9
broad,2022_11_28_Batch1,BR00135662,N20,BRD-K00003654-304-01-9
broad,2022_11_28_Batch1,BR00135662,N21,BRD-K38704569-001-18-9
broad,2022_11_28_Batch1,BR00135662,N22,BRD-K02867583-300-15-9
broad,2022_11_28_Batch1,BR00135662,N23,control
broad,2022_11_28_Batch1,BR00135662,N24,control
broad,2022_11_28_Batch1,BR00135662,O01,control
broad,2022_11_28_Batch1,BR00135662,O02,control
broad,2022_11_28_Batch1,BR00135662,O03,BRD-K66788707-001-17-6
broad,2022_11_28_Batch1,BR00135662,O04,BRD-K00003683-001-01-9
broad,2022_11_28_Batch1,BR00135662,O05,BRD-K00003551-050-01-9
broad,2022_11_28_Batch1,BR00135662,O06,BRD-K82143716-001-30-9
broad,2022_11_28_Batch1,BR00135662,O07,BRD-K93546328-236-03-9
broad,2022_11_28_Batch1,BR00135662,O08,BRD-K81128206-003-25-9
broad,2022_11_28_Batch1,BR00135662,O09,BRD-K23067689-001-04-9
broad,2022_11_28_Batch1,BR00135662,O10,BRD-K17223896-001-11-9
broad,2022_11_28_Batch1,BR00135662,O11,BRD-K88172511-003-22-9
broad,2022_11_28_Batch1,BR00135662,O12,BRD-K74190368-001-08-9
broad,2022_11_28_Batch1,BR00135662,O13,BRD-A61793559-001-17-9
broad,2022_11_28_Batch1,BR00135662,O14,BRD-K00003699-065-01-9
broad,2022_11_28_Batch1,BR00135662,O15,BRD-K61717546-001-07-9
broad,2022_11_28_Batch1,BR00135662,O16,BRD-K47978074-001-04-9
broad,2022_11_28_Batch1,BR00135662,O17,BRD-K77685957-300-10-9
broad,2022_11_28_Batch1,BR00135662,O18,BRD-K06878038-001-20-9
broad,2022_11_28_Batch1,BR00135662,O19,BRD-K68830460-015-01-5
broad,2022_11_28_Batch1,BR00135662,O20,BRD-A18056626-003-23-9
broad,2022_11_28_Batch1,BR00135662,O21,BRD-A67265925-236-02-6
broad,2022_11_28_Batch1,BR00135662,O22,BRD-K99383816-001-04-9
broad,2022_11_28_Batch1,BR00135662,O23,control
broad,2022_11_28_Batch1,BR00135662,O24,control
broad,2022_11_28_Batch1,BR00135662,P01,control
broad,2022_11_28_Batch1,BR00135662,P02,control
broad,2022_11_28_Batch1,BR00135662,P03,BRD-K77641333-003-30-9
broad,2022_11_28_Batch1,BR00135662,P04,BRD-A61154809-001-18-9
broad,2022_11_28_Batch1,BR00135662,P05,BRD-K76381435-001-09-9
broad,2022_11_28_Batch1,BR00135662,P06,BRD-K89055274-048-24-9
broad,2022_11_28_Batch1,BR00135662,P07,BRD-K64381438-001-04-9
broad,2022_11_28_Batch1,BR00135662,P08,BRD-K38903228-001-14-9
broad,2022_11_28_Batch1,BR00135662,P09,BRD-A08187463-001-14-9
broad,2022_11_28_Batch1,BR00135662,P10,BRD-K01826529-004-11-9
broad,2022_11_28_Batch1,BR00135662,P11,BRD-K52959329-238-02-9
broad,2022_11_28_Batch1,BR00135662,P12,BRD-K00005140-065-02-9
broad,2022_11_28_Batch1,BR00135662,P13,BRD-K00002562-001-02-9
broad,2022_11_28_Batch1,BR00135662,P14,BRD-K77251551-304-03-9
broad,2022_11_28_Batch1,BR00135662,P15,BRD-K72215350-001-07-9
broad,2022_11_28_Batch1,BR00135662,P16,BRD-A03216249-003-25-9
broad,2022_11_28_Batch1,BR00135662,P17,BRD-K33457401-001-02-9
broad,2022_11_28_Batch1,BR00135662,P18,BRD-K42260897-001-10-9
broad,2022_11_28_Batch1,BR00135662,P19,BRD-K75037734-003-15-9
broad,2022_11_28_Batch1,BR00135662,P20,BRD-K74913225-001-16-9
broad,2022_11_28_Batch1,BR00135662,P21,BRD-K15916496-001-30-9
broad,2022_11_28_Batch1,BR00135662,P22,BRD-K46654563-238-02-9
broad,2022_11_28_Batch1,BR00135662,P23,control
broad,2022_11_28_Batch1,BR00135662,P24,control
broad,2022_11_28_Batch1,BR00135668,A01,control
broad,2022_11_28_Batch1,BR00135668,A02,control
broad,2022_11_28_Batch1,BR00135668,A03,BRD-K93460210-001-27-9
broad,2022_11_28_Batch1,BR00135668,A04,BRD-K18552138-065-01-3
broad,2022_11_28_Batch1,BR00135668,A05,BRD-K28494619-001-31-9
broad,2022_11_28_Batch1,BR00135668,A06,BRD-K14496212-066-05-9
broad,2022_11_28_Batch1,BR00135668,A07,BRD-K37289225-001-37-2
broad,2022_11_28_Batch1,BR00135668,A08,BRD-K72166146-066-07-9
broad,2022_11_28_Batch1,BR00135668,A09,BRD-K63712959-001-02-9
broad,2022_11_28_Batch1,BR00135668,A10,BRD-K81272440-236-14-9
broad,2022_11_28_Batch1,BR00135668,A11,BRD-K54790157-001-16-9
broad,2022_11_28_Batch1,BR00135668,A12,BRD-K82846253-001-20-9
broad,2022_11_28_Batch1,BR00135668,A13,BRD-K08231299-001-09-9
broad,2022_11_28_Batch1,BR00135668,A14,BRD-K00004210-045-01-9
broad,2022_11_28_Batch1,BR00135668,A15,BRD-K00094013-003-35-9
broad,2022_11_28_Batch1,BR00135668,A16,BRD-K00494077-066-03-9
broad,2022_11_28_Batch1,BR00135668,A17,BRD-K57718010-001-12-7
broad,2022_11_28_Batch1,BR00135668,A18,BRD-K38003476-001-10-9
broad,2022_11_28_Batch1,BR00135668,A19,BRD-K00003322-363-01-9
broad,2022_11_28_Batch1,BR00135668,A20,BRD-K10759270-003-01-1
broad,2022_11_28_Batch1,BR00135668,A21,BRD-K36207157-001-10-9
broad,2022_11_28_Batch1,BR00135668,A22,BRD-A55464252-001-02-0
broad,2022_11_28_Batch1,BR00135668,A23,control
broad,2022_11_28_Batch1,BR00135668,A24,control
broad,2022_11_28_Batch1,BR00135668,B01,control
broad,2022_11_28_Batch1,BR00135668,B02,control
broad,2022_11_28_Batch1,BR00135668,B03,BRD-K67601717-037-04-9
broad,2022_11_28_Batch1,BR00135668,B04,BRD-K22149900-001-06-2
broad,2022_11_28_Batch1,BR00135668,B05,BRD-K36407194-001-02-9
broad,2022_11_28_Batch1,BR00135668,B06,BRD-K02475039-001-02-9
broad,2022_11_28_Batch1,BR00135668,B07,BRD-K18207669-001-03-9
broad,2022_11_28_Batch1,BR00135668,B08,BRD-K06502269-001-02-6
broad,2022_11_28_Batch1,BR00135668,B09,BRD-A64610707-001-07-9
broad,2022_11_28_Batch1,BR00135668,B10,BRD-K01666412-001-02-0
broad,2022_11_28_Batch1,BR00135668,B11,BRD-K49669424-075-20-9
broad,2022_11_28_Batch1,BR00135668,B12,BRD-A61194565-003-28-8
broad,2022_11_28_Batch1,BR00135668,B13,BRD-K52818472-001-03-9
broad,2022_11_28_Batch1,BR00135668,B14,BRD-K70330367-003-08-7
broad,2022_11_28_Batch1,BR00135668,B15,BRD-K25943794-001-03-9
broad,2022_11_28_Batch1,BR00135668,B16,BRD-K30114692-001-16-7
broad,2022_11_28_Batch1,BR00135668,B17,BRD-K76634210-001-15-9
broad,2022_11_28_Batch1,BR00135668,B18,BRD-K99792991-001-36-9
broad,2022_11_28_Batch1,BR00135668,B19,BRD-A33697453-008-03-9
broad,2022_11_28_Batch1,BR00135668,B20,BRD-K41731458-001-15-1
broad,2022_11_28_Batch1,BR00135668,B21,BRD-K01827279-001-20-9
broad,2022_11_28_Batch1,BR00135668,B22,BRD-K18324993-001-01-6
broad,2022_11_28_Batch1,BR00135668,B23,control
broad,2022_11_28_Batch1,BR00135668,B24,control
broad,2022_11_28_Batch1,BR00135668,C01,control
broad,2022_11_28_Batch1,BR00135668,C02,control
broad,2022_11_28_Batch1,BR00135668,C03,BRD-K90333595-066-24-9
broad,2022_11_28_Batch1,BR00135668,C04,BRD-K23984367-001-07-5
broad,2022_11_28_Batch1,BR00135668,C05,BRD-K70507123-001-11-9
broad,2022_11_28_Batch1,BR00135668,C06,BRD-A62336573-001-06-4
broad,2022_11_28_Batch1,BR00135668,C07,BRD-K08327065-065-06-8
broad,2022_11_28_Batch1,BR00135668,C08,BRD-K27771035-001-04-1
broad,2022_11_28_Batch1,BR00135668,C09,BRD-K40758068-001-10-9
broad,2022_11_28_Batch1,BR00135668,C10,BRD-K86872788-065-01-5
broad,2022_11_28_Batch1,BR00135668,C11,BRD-K85606544-001-13-9
broad,2022_11_28_Batch1,BR00135668,C12,BRD-K50406511-001-26-0
broad,2022_11_28_Batch1,BR00135668,C13,BRD-K20168442-004-08-9
broad,2022_11_28_Batch1,BR00135668,C14,BRD-K99622919-001-24-8
broad,2022_11_28_Batch1,BR00135668,C15,BRD-A46335897-003-27-8
broad,2022_11_28_Batch1,BR00135668,C16,BRD-K01824972-001-05-9
broad,2022_11_28_Batch1,BR00135668,C17,BRD-K81855038-003-14-7
broad,2022_11_28_Batch1,BR00135668,C18,BRD-K17311468-050-01-7
